date_added,duration
"February 28, 2019",125
"February 28, 2019",77
"February 28, 2018",87
"February 28, 2018",110
"February 28, 2017",110
"February 28, 2017",71
"February 28, 2017",108
"February 27, 2019",130
"February 27, 2019",119
"February 27, 2019",110
"February 27, 2019",120
"February 27, 2019",102
"February 27, 2019",125
"February 27, 2019",103
"February 27, 2019",127
"February 27, 2019",121
"February 27, 2019",101
"February 27, 2019",113
"February 27, 2019",118
"February 27, 2019",132
"February 27, 2019",106
"February 27, 2019",116
"February 27, 2019",117
"February 27, 2018",67
"February 27, 2017",123
"February 27, 2015",83
"February 26, 2019",90
"February 26, 2019",61
"February 26, 2018",92
"February 26, 2018",96
"February 26, 2018",92
"February 26, 2017",97
"February 26, 2016",101
"February 25, 2019",90
"February 25, 2019",107
"February 25, 2019",80
"February 25, 2018",105
"February 25, 2017",99
"February 24, 2019",58
"February 24, 2019",58
"February 24, 2019",56
"February 24, 2017",97
"February 24, 2016",74
"February 23, 2019",110
"February 23, 2018",127
"February 23, 2017",100
"February 22, 2019",70
"February 22, 2019",117
"February 22, 2019",89
"February 22, 2019",84
"February 22, 2019",131
"February 22, 2019",91
"February 22, 2019",103
"February 22, 2019",100
"February 22, 2017",75
"February 22, 2017",54
"February 22, 2017",54
"February 22, 2017",55
"February 22, 2017",54
"February 22, 2017",55
"February 21, 2019",139
"February 21, 2019",103
"February 21, 2018",109
"February 21, 2018",150
"February 21, 2018",100
"February 21, 2017",67
"February 21, 2012",76
"February 20, 2019",42
"February 20, 2019",79
"February 20, 2018",93
"February 20, 2017",129
"February 2, 2019",84
"February 2, 2019",91
"February 2, 2019",93
"February 2, 2019",91
"February 2, 2018",116
"February 2, 2018",102
"February 2, 2017",94
"February 19, 2019",90
"February 19, 2019",88
"February 19, 2018",87
"February 19, 2018",134
"February 19, 2018",118
"February 19, 2017",105
"February 19, 2017",78
"February 19, 2017",99
"February 18, 2017",96
"February 18, 2016",44
"February 18, 2016",43
"February 17, 2019",96
"February 17, 2018",85
"February 17, 2017",95
"February 17, 2017",87
"February 17, 2017",134
"February 17, 2017",119
"February 17, 2017",128
"February 16, 2019",114
"February 16, 2019",89
"February 16, 2018",60
"February 16, 2018",96
"February 16, 2017",128
"February 16, 2017",91
"February 16, 2014",72
"February 15, 2019",103
"February 15, 2019",127
"February 15, 2019",113
"February 15, 2019",111
"February 15, 2019",112
"February 15, 2019",103
"February 15, 2019",104
"February 15, 2019",102
"February 15, 2019",86
"February 15, 2019",97
"February 15, 2019",111
"February 15, 2019",132
"February 15, 2019",89
"February 15, 2019",102
"February 15, 2019",120
"February 15, 2019",137
"February 15, 2019",82
"February 15, 2019",85
"February 15, 2019",115
"February 15, 2019",107
"February 15, 2019",130
"February 15, 2018",133
"February 15, 2018",118
"February 15, 2018",150
"February 15, 2018",132
"February 15, 2018",121
"February 15, 2018",127
"February 15, 2018",152
"February 15, 2018",126
"February 15, 2018",104
"February 15, 2018",162
"February 15, 2018",120
"February 15, 2017",109
"February 15, 2017",79
"February 15, 2017",88
"February 15, 2017",92
"February 15, 2017",88
"February 14, 2019",57
"February 14, 2019",62
"February 14, 2018",65
"February 14, 2018",133
"February 14, 2017",71
"February 14, 2017",64
"February 14, 2017",83
"February 14, 2016",95
"February 13, 2019",112
"February 12, 2019",102
"February 12, 2017",124
"February 11, 2019",93
"February 11, 2017",123
"February 10, 2017",97
"February 1, 2019",101
"February 1, 2019",110
"February 1, 2019",82
"February 1, 2019",100
"February 1, 2019",52
"February 1, 2019",127
"February 1, 2019",86
"February 1, 2019",107
"February 1, 2019",22
"February 1, 2019",22
"February 1, 2019",91
"February 1, 2019",99
"February 1, 2019",105
"February 1, 2019",105
"February 1, 2019",88
"February 1, 2019",128
"February 1, 2019",113
"February 1, 2019",50
"February 1, 2018",81
"February 1, 2018",93
"February 1, 2018",97
"February 1, 2018",94
"February 1, 2018",110
"February 1, 2018",88
"February 1, 2018",143
"February 1, 2018",42
"February 1, 2018",117
"February 1, 2018",96
"February 1, 2017",116
"February 1, 2017",154
"February 1, 2017",179
"February 1, 2017",93
"February 1, 2017",97
"February 1, 2017",99
"February 1, 2017",104
"February 1, 2017",94
"February 1, 2017",111
"February 1, 2017",108
"February 1, 2017",92
"December 9, 2019",29
"December 9, 2019",92
"December 9, 2018",85
"December 9, 2016",38
"December 9, 2016",108
"December 9, 2015",74
"December 8, 2019",93
"December 8, 2019",172
"December 8, 2018",75
"December 8, 2018",90
"December 8, 2018",105
"December 8, 2018",124
"December 8, 2018",110
"December 8, 2017",102
"December 8, 2017",102
"December 8, 2017",89
"December 8, 2017",162
"December 8, 2017",147
"December 8, 2017",224
"December 8, 2017",137
"December 8, 2017",109
"December 8, 2017",163
"December 8, 2017",162
"December 8, 2017",104
"December 8, 2016",90
"December 8, 2016",97
"December 7, 2019",108
"December 7, 2019",97
"December 7, 2018",96
"December 7, 2018",110
"December 7, 2018",105
"December 7, 2018",98
"December 6, 2019",108
"December 6, 2019",137
"December 6, 2019",106
"December 6, 2019",115
"December 6, 2019",120
"December 6, 2019",92
"December 6, 2019",93
"December 6, 2018",111
"December 6, 2017",27
"December 6, 2016",81
"December 6, 2016",70
"December 6, 2016",62
"December 6, 2016",104
"December 5, 2018",116
"December 5, 2017",67
"December 5, 2016",97
"December 5, 2014",81
"December 4, 2019",109
"December 4, 2018",106
"December 4, 2018",109
"December 4, 2016",99
"December 4, 2015",57
"December 31, 2019",164
"December 31, 2019",99
"December 31, 2019",122
"December 31, 2019",85
"December 31, 2019",172
"December 31, 2019",134
"December 31, 2019",95
"December 31, 2019",125
"December 31, 2019",121
"December 31, 2019",151
"December 31, 2019",114
"December 31, 2019",168
"December 31, 2019",132
"December 31, 2019",132
"December 31, 2019",87
"December 31, 2019",127
"December 31, 2019",97
"December 31, 2019",128
"December 31, 2019",133
"December 31, 2019",158
"December 31, 2019",151
"December 31, 2019",163
"December 31, 2019",161
"December 31, 2019",137
"December 31, 2019",130
"December 31, 2019",148
"December 31, 2019",124
"December 31, 2019",156
"December 31, 2019",89
"December 31, 2019",163
"December 31, 2019",132
"December 31, 2019",125
"December 31, 2019",133
"December 31, 2019",173
"December 31, 2019",140
"December 31, 2019",120
"December 31, 2019",115
"December 31, 2019",126
"December 31, 2019",137
"December 31, 2019",138
"December 31, 2019",158
"December 31, 2019",171
"December 31, 2019",96
"December 31, 2019",104
"December 31, 2019",178
"December 31, 2019",154
"December 31, 2019",114
"December 31, 2019",136
"December 31, 2019",118
"December 31, 2019",137
"December 31, 2019",228
"December 31, 2019",153
"December 31, 2019",168
"December 31, 2019",123
"December 31, 2019",121
"December 31, 2019",161
"December 31, 2019",128
"December 31, 2019",119
"December 31, 2019",130
"December 31, 2019",134
"December 31, 2019",105
"December 31, 2019",130
"December 31, 2019",113
"December 31, 2019",131
"December 31, 2018",28
"December 31, 2018",61
"December 31, 2018",56
"December 31, 2018",81
"December 31, 2018",50
"December 31, 2018",49
"December 31, 2018",72
"December 31, 2018",100
"December 31, 2018",30
"December 31, 2018",146
"December 31, 2018",127
"December 31, 2018",46
"December 31, 2018",57
"December 31, 2017",86
"December 31, 2017",93
"December 31, 2017",82
"December 31, 2017",100
"December 31, 2017",53
"December 31, 2017",87
"December 31, 2016",93
"December 31, 2016",97
"December 30, 2018",90
"December 30, 2018",86
"December 30, 2017",102
"December 3, 2019",46
"December 3, 2019",56
"December 3, 2019",98
"December 3, 2019",108
"December 3, 2018",88
"December 3, 2016",96
"December 3, 2016",84
"December 29, 2019",116
"December 29, 2017",112
"December 29, 2017",105
"December 29, 2013",130
"December 28, 2018",122
"December 28, 2018",97
"December 28, 2018",109
"December 28, 2018",122
"December 28, 2018",96
"December 28, 2015",101
"December 27, 2019",102
"December 27, 2019",73
"December 27, 2019",86
"December 27, 2018",91
"December 27, 2017",106
"December 27, 2017",89
"December 26, 2019",79
"December 26, 2018",110
"December 26, 2018",115
"December 26, 2017",91
"December 26, 2017",61
"December 26, 2017",94
"December 26, 2015",29
"December 25, 2019",97
"December 25, 2019",91
"December 25, 2019",96
"December 25, 2019",103
"December 25, 2019",95
"December 25, 2019",83
"December 25, 2018",150
"December 25, 2018",90
"December 24, 2019",117
"December 24, 2019",70
"December 23, 2018",89
"December 23, 2017",80
"December 23, 2016",93
"December 23, 2016",62
"December 23, 2016",98
"December 22, 2019",90
"December 22, 2018",93
"December 22, 2018",105
"December 22, 2017",118
"December 22, 2017",141
"December 21, 2019",86
"December 21, 2019",86
"December 21, 2018",105
"December 21, 2018",124
"December 21, 2018",44
"December 21, 2018",91
"December 21, 2017",94
"December 21, 2016",92
"December 20, 2019",113
"December 20, 2019",141
"December 20, 2019",126
"December 20, 2018",95
"December 20, 2018",78
"December 20, 2018",22
"December 20, 2018",95
"December 20, 2018",82
"December 20, 2018",89
"December 20, 2017",84
"December 20, 2017",103
"December 20, 2016",22
"December 20, 2016",115
"December 20, 2016",88
"December 20, 2016",87
"December 20, 2015",78
"December 20, 2015",73
"December 20, 2015",72
"December 2, 2018",155
"December 2, 2018",119
"December 2, 2017",142
"December 2, 2017",78
"December 2, 2016",112
"December 2, 2016",90
"December 2, 2016",88
"December 19, 2018",90
"December 19, 2017",85
"December 19, 2017",69
"December 19, 2017",100
"December 19, 2017",85
"December 19, 2016",86
"December 19, 2016",94
"December 18, 2018",94
"December 18, 2017",97
"December 18, 2015",60
"December 18, 2014",48
"December 17, 2019",63
"December 17, 2018",85
"December 17, 2018",29
"December 17, 2018",96
"December 17, 2015",47
"December 17, 2014",73
"December 16, 2019",119
"December 16, 2019",136
"December 16, 2019",120
"December 16, 2018",137
"December 16, 2018",27
"December 16, 2018",112
"December 16, 2018",112
"December 16, 2018",107
"December 16, 2018",153
"December 16, 2018",123
"December 16, 2017",129
"December 16, 2016",105
"December 16, 2016",88
"December 15, 2019",110
"December 15, 2019",134
"December 15, 2019",185
"December 15, 2019",174
"December 15, 2019",169
"December 15, 2019",148
"December 15, 2019",135
"December 15, 2019",119
"December 15, 2019",81
"December 15, 2019",98
"December 15, 2019",135
"December 15, 2019",185
"December 15, 2019",156
"December 15, 2019",104
"December 15, 2019",139
"December 15, 2019",77
"December 15, 2019",140
"December 15, 2019",154
"December 15, 2018",90
"December 15, 2018",84
"December 15, 2018",87
"December 15, 2018",145
"December 15, 2017",143
"December 15, 2017",90
"December 15, 2017",92
"December 15, 2017",81
"December 15, 2017",105
"December 15, 2017",91
"December 15, 2017",111
"December 15, 2017",103
"December 15, 2017",118
"December 15, 2017",148
"December 15, 2017",75
"December 15, 2017",89
"December 15, 2017",128
"December 15, 2017",86
"December 15, 2017",83
"December 15, 2017",109
"December 15, 2017",111
"December 15, 2017",40
"December 15, 2016",93
"December 15, 2016",98
"December 15, 2016",88
"December 15, 2016",93
"December 15, 2015",70
"December 14, 2018",135
"December 14, 2018",109
"December 14, 2016",81
"December 13, 2019",129
"December 13, 2019",99
"December 13, 2019",100
"December 13, 2019",94
"December 13, 2019",95
"December 12, 2019",65
"December 12, 2017",70
"December 12, 2017",108
"December 12, 2017",106
"December 12, 2017",106
"December 12, 2016",31
"December 12, 2014",103
"December 12, 2013",100
"December 11, 2019",143
"December 11, 2018",86
"December 11, 2017",81
"December 11, 2017",94
"December 11, 2016",83
"December 11, 2015",120
"December 10, 2019",101
"December 10, 2019",60
"December 10, 2018",107
"December 10, 2018",110
"December 10, 2018",86
"December 1, 2019",86
"December 1, 2019",82
"December 1, 2019",94
"December 1, 2019",90
"December 1, 2019",95
"December 1, 2019",127
"December 1, 2019",93
"December 1, 2019",94
"December 1, 2019",120
"December 1, 2019",117
"December 1, 2019",135
"December 1, 2019",134
"December 1, 2019",104
"December 1, 2019",131
"December 1, 2019",137
"December 1, 2019",86
"December 1, 2019",93
"December 1, 2019",93
"December 1, 2019",151
"December 1, 2019",104
"December 1, 2019",133
"December 1, 2019",95
"December 1, 2019",126
"December 1, 2018",122
"December 1, 2018",87
"December 1, 2018",98
"December 1, 2018",130
"December 1, 2018",99
"December 1, 2018",105
"December 1, 2018",110
"December 1, 2018",81
"December 1, 2018",115
"December 1, 2018",113
"December 1, 2018",146
"December 1, 2018",118
"December 1, 2018",122
"December 1, 2018",109
"December 1, 2018",117
"December 1, 2018",95
"December 1, 2018",124
"December 1, 2018",96
"December 1, 2018",96
"December 1, 2018",123
"December 1, 2018",85
"December 1, 2017",26
"December 1, 2017",123
"December 1, 2017",124
"December 1, 2017",81
"December 1, 2017",97
"December 1, 2017",81
"December 1, 2017",119
"December 1, 2017",149
"December 1, 2017",106
"December 1, 2017",140
"December 1, 2017",121
"December 1, 2017",99
"December 1, 2017",96
"December 1, 2016",89
"December 1, 2016",24
"December 1, 2016",100
"December 1, 2016",116
"December 1, 2016",101
"December 1, 2016",92
"December 1, 2016",79
"December 1, 2016",72
"December 1, 2016",96
"December 1, 2015",72
"December 1, 2012",26
"August 9, 2019",107
"August 9, 2019",46
"August 9, 2018",104
"August 9, 2017",88
"August 8, 2019",91
"August 8, 2019",103
"August 8, 2017",62
"August 7, 2019",117
"August 7, 2019",76
"August 7, 2019",67
"August 7, 2017",165
"August 7, 2017",166
"August 7, 2017",166
"August 7, 2017",159
"August 7, 2017",160
"August 7, 2017",159
"August 7, 2017",93
"August 7, 2017",95
"August 6, 2019",114
"August 6, 2019",67
"August 6, 2019",77
"August 6, 2019",84
"August 6, 2019",63
"August 6, 2017",22
"August 5, 2019",99
"August 5, 2019",59
"August 5, 2019",102
"August 5, 2017",105
"August 5, 2017",101
"August 5, 2017",124
"August 5, 2017",100
"August 5, 2016",73
"August 5, 2016",107
"August 5, 2015",90
"August 4, 2018",143
"August 4, 2018",127
"August 4, 2018",100
"August 4, 2018",74
"August 4, 2017",54
"August 4, 2017",121
"August 4, 2017",103
"August 31, 2018",135
"August 31, 2018",95
"August 31, 2018",93
"August 31, 2018",101
"August 31, 2017",96
"August 30, 2019",91
"August 30, 2019",102
"August 30, 2019",100
"August 3, 2019",81
"August 3, 2018",104
"August 3, 2017",129
"August 29, 2019",81
"August 29, 2019",98
"August 29, 2019",110
"August 29, 2019",106
"August 29, 2018",90
"August 29, 2017",95
"August 29, 2017",57
"August 28, 2019",85
"August 28, 2018",112
"August 28, 2018",141
"August 28, 2018",120
"August 28, 2018",140
"August 28, 2017",92
"August 27, 2017",81
"August 26, 2019",66
"August 26, 2018",99
"August 26, 2017",98
"August 26, 2017",95
"August 26, 2016",180
"August 26, 2016",75
"August 26, 2016",92
"August 25, 2019",92
"August 25, 2018",86
"August 25, 2018",104
"August 25, 2018",100
"August 25, 2018",50
"August 25, 2018",124
"August 25, 2017",116
"August 25, 2017",100
"August 25, 2017",95
"August 25, 2016",90
"August 24, 2019",92
"August 24, 2019",91
"August 24, 2018",31
"August 24, 2018",90
"August 23, 2019",133
"August 23, 2019",135
"August 23, 2019",120
"August 23, 2019",118
"August 23, 2019",123
"August 23, 2018",196
"August 23, 2018",93
"August 23, 2017",70
"August 22, 2017",51
"August 22, 2017",94
"August 21, 2019",98
"August 21, 2019",98
"August 21, 2019",98
"August 21, 2019",104
"August 21, 2018",110
"August 21, 2018",162
"August 21, 2018",139
"August 21, 2018",130
"August 21, 2018",145
"August 21, 2017",83
"August 21, 2017",92
"August 21, 2017",88
"August 20, 2019",167
"August 20, 2017",104
"August 20, 2016",114
"August 2, 2019",145
"August 2, 2019",102
"August 2, 2019",116
"August 2, 2018",148
"August 2, 2018",127
"August 2, 2018",96
"August 2, 2018",82
"August 2, 2018",158
"August 2, 2018",124
"August 2, 2018",163
"August 2, 2018",121
"August 2, 2018",154
"August 2, 2018",127
"August 2, 2018",128
"August 2, 2018",98
"August 2, 2018",124
"August 2, 2018",109
"August 2, 2018",168
"August 2, 2018",89
"August 2, 2018",162
"August 2, 2018",159
"August 2, 2018",137
"August 2, 2018",133
"August 2, 2018",125
"August 2, 2018",127
"August 2, 2018",131
"August 2, 2018",90
"August 2, 2016",81
"August 19, 2018",88
"August 19, 2018",91
"August 19, 2018",91
"August 19, 2017",104
"August 19, 2017",124
"August 19, 2016",80
"August 18, 2018",102
"August 18, 2018",95
"August 18, 2017",113
"August 18, 2017",124
"August 17, 2018",119
"August 17, 2018",114
"August 17, 2018",100
"August 17, 2018",54
"August 17, 2017",96
"August 16, 2019",95
"August 16, 2019",117
"August 16, 2019",100
"August 16, 2019",86
"August 16, 2018",150
"August 16, 2018",108
"August 16, 2018",90
"August 16, 2018",101
"August 16, 2018",104
"August 16, 2018",88
"August 16, 2018",93
"August 16, 2018",79
"August 16, 2018",92
"August 16, 2018",90
"August 16, 2018",86
"August 16, 2018",90
"August 16, 2018",103
"August 16, 2018",86
"August 16, 2018",108
"August 16, 2018",97
"August 16, 2018",92
"August 16, 2018",101
"August 16, 2018",83
"August 16, 2018",85
"August 16, 2018",85
"August 16, 2018",106
"August 15, 2019",112
"August 15, 2019",69
"August 15, 2018",86
"August 15, 2018",131
"August 15, 2018",105
"August 15, 2018",134
"August 15, 2018",85
"August 15, 2018",203
"August 15, 2017",63
"August 15, 2017",56
"August 15, 2017",92
"August 15, 2017",91
"August 15, 2017",94
"August 15, 2016",99
"August 15, 2014",94
"August 14, 2019",119
"August 14, 2017",94
"August 14, 2015",62
"August 13, 2019",123
"August 13, 2019",93
"August 13, 2017",82
"August 13, 2016",90
"August 12, 2017",90
"August 12, 2017",71
"August 11, 2017",97
"August 11, 2016",72
"August 11, 2016",71
"August 11, 2016",77
"August 11, 2016",70
"August 10, 2018",120
"August 10, 2018",124
"August 10, 2018",95
"August 10, 2018",12
"August 10, 2017",83
"August 10, 2017",98
"August 10, 2017",92
"August 1, 2019",164
"August 1, 2019",87
"August 1, 2019",90
"August 1, 2019",106
"August 1, 2019",116
"August 1, 2019",134
"August 1, 2019",133
"August 1, 2019",118
"August 1, 2019",120
"August 1, 2019",154
"August 1, 2019",128
"August 1, 2019",115
"August 1, 2019",177
"August 1, 2019",105
"August 1, 2019",112
"August 1, 2019",120
"August 1, 2019",119
"August 1, 2019",100
"August 1, 2019",92
"August 1, 2019",104
"August 1, 2019",97
"August 1, 2019",88
"August 1, 2019",128
"August 1, 2019",130
"August 1, 2019",108
"August 1, 2019",98
"August 1, 2019",89
"August 1, 2018",89
"August 1, 2018",88
"August 1, 2018",125
"August 1, 2018",88
"August 1, 2018",94
"August 1, 2018",83
"August 1, 2018",89
"August 1, 2018",118
"August 1, 2018",109
"August 1, 2018",87
"August 1, 2018",79
"August 1, 2018",147
"August 1, 2018",92
"August 1, 2018",103
"August 1, 2018",119
"August 1, 2018",80
"August 1, 2018",110
"August 1, 2018",128
"August 1, 2018",88
"August 1, 2018",117
"August 1, 2018",98
"August 1, 2018",126
"August 1, 2018",115
"August 1, 2018",86
"August 1, 2018",108
"August 1, 2018",94
"August 1, 2018",151
"August 1, 2017",89
"August 1, 2017",92
"August 1, 2017",111
"August 1, 2017",92
"August 1, 2017",91
"August 1, 2017",172
"August 1, 2017",95
"August 1, 2017",80
"August 1, 2017",84
"August 1, 2017",97
"August 1, 2017",86
"August 1, 2017",58
"August 1, 2017",114
"August 1, 2016",86
"August 1, 2016",128
"August 1, 2016",45
"August 1, 2016",46
"April 9, 2019",94
"April 9, 2019",89
"April 9, 2018",94
"April 9, 2016",116
"April 8, 2019",131
"April 8, 2017",119
"April 8, 2016",82
"April 7, 2019",170
"April 7, 2018",93
"April 7, 2017",110
"April 7, 2017",89
"April 6, 2019",91
"April 6, 2019",128
"April 6, 2018",75
"April 6, 2018",96
"April 6, 2018",95
"April 6, 2018",32
"April 6, 2018",70
"April 6, 2018",94
"April 6, 2018",117
"April 6, 2018",78
"April 6, 2017",76
"April 5, 2019",88
"April 5, 2019",97
"April 5, 2019",110
"April 5, 2019",170
"April 5, 2019",92
"April 5, 2018",100
"April 5, 2018",91
"April 4, 2018",115
"April 4, 2018",122
"April 4, 2018",107
"April 4, 2018",109
"April 4, 2018",104
"April 4, 2018",95
"April 4, 2018",100
"April 4, 2018",93
"April 4, 2018",104
"April 4, 2018",134
"April 30, 2019",92
"April 30, 2019",64
"April 30, 2019",72
"April 30, 2018",112
"April 30, 2018",115
"April 30, 2018",92
"April 3, 2019",113
"April 3, 2019",126
"April 3, 2018",75
"April 3, 2018",100
"April 3, 2018",105
"April 29, 2019",148
"April 29, 2019",110
"April 29, 2019",119
"April 29, 2016",101
"April 28, 2017",53
"April 28, 2017",95
"April 27, 2019",163
"April 27, 2018",93
"April 27, 2018",95
"April 27, 2018",117
"April 26, 2019",125
"April 26, 2019",87
"April 26, 2019",96
"April 26, 2019",91
"April 26, 2019",122
"April 26, 2019",125
"April 26, 2019",95
"April 26, 2019",99
"April 26, 2018",66
"April 26, 2018",110
"April 26, 2017",95
"April 25, 2019",98
"April 25, 2019",90
"April 25, 2019",97
"April 25, 2019",97
"April 25, 2019",86
"April 25, 2019",114
"April 25, 2019",96
"April 25, 2018",97
"April 25, 2018",78
"April 25, 2018",102
"April 25, 2017",149
"April 25, 2017",106
"April 25, 2017",108
"April 25, 2017",66
"April 24, 2019",99
"April 24, 2019",88
"April 24, 2018",62
"April 24, 2018",90
"April 22, 2017",54
"April 22, 2017",55
"April 22, 2017",55
"April 22, 2017",55
"April 22, 2017",55
"April 21, 2017",113
"April 21, 2017",83
"April 20, 2019",168
"April 20, 2019",89
"April 20, 2018",97
"April 20, 2018",105
"April 20, 2016",76
"April 2, 2019",86
"April 2, 2019",120
"April 2, 2019",76
"April 2, 2019",60
"April 2, 2017",103
"April 2, 2017",101
"April 19, 2019",90
"April 19, 2019",100
"April 19, 2019",102
"April 19, 2019",98
"April 19, 2019",92
"April 19, 2019",116
"April 19, 2019",111
"April 19, 2018",90
"April 19, 2018",129
"April 19, 2017",53
"April 18, 2019",91
"April 18, 2019",99
"April 18, 2019",99
"April 18, 2019",98
"April 18, 2019",73
"April 18, 2018",92
"April 18, 2017",95
"April 18, 2017",50
"April 17, 2019",113
"April 17, 2019",153
"April 17, 2019",81
"April 17, 2019",54
"April 17, 2015",84
"April 16, 2019",93
"April 16, 2019",123
"April 16, 2019",96
"April 16, 2019",101
"April 16, 2019",53
"April 16, 2018",109
"April 16, 2018",77
"April 16, 2017",97
"April 15, 2019",102
"April 15, 2019",141
"April 15, 2019",111
"April 15, 2019",131
"April 15, 2019",116
"April 15, 2019",119
"April 15, 2019",146
"April 15, 2019",101
"April 15, 2019",82
"April 15, 2018",107
"April 15, 2018",69
"April 15, 2018",87
"April 15, 2017",92
"April 15, 2017",97
"April 15, 2017",105
"April 15, 2017",107
"April 15, 2017",99
"April 15, 2017",101
"April 15, 2016",95
"April 15, 2016",127
"April 15, 2016",86
"April 14, 2019",90
"April 14, 2019",87
"April 14, 2018",99
"April 14, 2017",81
"April 14, 2017",92
"April 14, 2017",131
"April 14, 2017",111
"April 14, 2017",99
"April 13, 2019",95
"April 13, 2019",94
"April 13, 2018",105
"April 13, 2018",99
"April 12, 2019",129
"April 12, 2019",94
"April 12, 2019",103
"April 12, 2019",133
"April 12, 2019",135
"April 12, 2019",85
"April 12, 2019",91
"April 12, 2018",108
"April 12, 2017",101
"April 11, 2017",96
"April 10, 2019",105
"April 10, 2019",59
"April 10, 2019",91
"April 10, 2018",66
"April 10, 2017",85
"April 1, 2019",118
"April 1, 2019",88
"April 1, 2019",55
"April 1, 2019",110
"April 1, 2019",113
"April 1, 2019",110
"April 1, 2019",94
"April 1, 2019",54
"April 1, 2019",53
"April 1, 2019",103
"April 1, 2019",126
"April 1, 2019",89
"April 1, 2019",124
"April 1, 2019",128
"April 1, 2019",88
"April 1, 2019",83
"April 1, 2019",96
"April 1, 2019",118
"April 1, 2019",91
"April 1, 2019",91
"April 1, 2019",53
"April 1, 2019",103
"April 1, 2018",104
"April 1, 2018",101
"April 1, 2018",96
"April 1, 2018",80
"April 1, 2018",75
"April 1, 2018",75
"April 1, 2018",79
"April 1, 2018",78
"April 1, 2018",75
"April 1, 2018",78
"April 1, 2018",166
"April 1, 2018",90
"April 1, 2018",132
"April 1, 2018",91
"April 1, 2018",117
"April 1, 2018",103
"April 1, 2018",176
"April 1, 2018",116
"April 1, 2018",60
"April 1, 2018",149
"April 1, 2018",86
"April 1, 2018",171
"April 1, 2018",103
"April 1, 2018",116
"April 1, 2018",169
"April 1, 2018",134
"April 1, 2018",159
"April 1, 2018",130
"April 1, 2018",103
"April 1, 2018",173
"April 1, 2018",195
"April 1, 2018",111
"April 1, 2018",99
"April 1, 2018",110
"April 1, 2018",94
"April 1, 2017",98
"April 1, 2017",74
"April 1, 2017",156
"April 1, 2017",88
"April 1, 2017",70
"April 1, 2017",88
"April 1, 2017",93
"April 1, 2017",143
"April 1, 2017",83
"April 1, 2017",107
"April 1, 2017",93
"April 1, 2017",134
"April 1, 2017",78
"April 1, 2017",81
"April 1, 2017",106
"April 1, 2016",102
"April 1, 2016",88
"April 1, 2016",109
